Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region,Brand Segment,Brand Country
C_CND_012290,2023-03-28,Christian,Male,13.874251995937868,Hatfield Volkswagen,Lexus,LS400,Double Overhead Camshaft,Auto,Pale White,9.800956363888462,99301-3882,Sedan,6371082,Pasco,Luxury,Japan
C_CND_012291,2023-03-28,Christopher,Female,13.541075028051122,Iceberg Rentals,BMW,528i,Double Overhead Camshaft,Auto,Pale White,11.034905792929415,53546-9427,SUV,6464337,Janesville,Luxury,Germany
C_CND_012292,2023-03-28,Hannah,Male,13.321215875492413,McKinney Dodge Chrysler Jeep,Oldsmobile,Silhouette,Double Overhead Camshaft,Auto,Black,11.002116507732017,85257-3102,Sedan,7289841,Scottsdale,Midrange,USA
C_CND_012293,2023-03-28,Harper,Female,13.081543466215237,Motor Vehicle Branch Office,Ford,Expedition,Overhead Camshaft,Manual,Black,9.210440366976517,78758-7841,SUV,7248411,Austin,Midrange,USA
C_CND_012294,2023-03-28,Hazel,Female,13.432052997469079,Nebo Chevrolet,Mitsubishi,3000GT,Double Overhead Camshaft,Auto,Red,9.87822102528824,06457-3834,Sedan,8962865,Middletown,Economy,Japan
C_CND_012296,2023-03-28,Brooke,Male,12.886643575525625,Pars Auto Sales,Mercury,Cougar,Double Overhead Camshaft,Auto,Black,10.404293143019792,38701-8047,Hatchback,6967878,Greenville,Midrange,USA
C_CND_012297,2023-03-28,Camille,Male,14.626441218624949,Pitre Buick-Pontiac-Gmc of Scottsdale,Cadillac,Escalade,Double Overhead Camshaft,Auto,Black,10.165890277802454,99301-3882,Sedan,6942145,Pasco,Luxury,USA
C_CND_012298,2023-03-28,Felix,Male,13.710151153416941,Capitol KIA,Dodge,Caravan,Overhead Camshaft,Manual,Red,10.085850775128717,38701-8047,SUV,6682869,Greenville,Midrange,USA
C_CND_012299,2023-03-28,Laure,Female,12.807655372286902,Saab-Belle Dodge,Volvo,S40,Overhead Camshaft,Manual,Black,10.49132977145065,60504-7114,Sedan,7952065,Middletown,Luxury,Sweden
C_CND_012300,2023-03-28,Clea,Female,12.921472880009725,Scrivener Performance Engineering,Chevrolet,Corvette,Double Overhead Camshaft,Auto,Pale White,10.126711100650509,38701-8047,SUV,8368104,Aurora,Economy,USA
C_CND_012302,2023-03-29,Cindy,Male,13.887832149776026,Scrivener Performance Engineering,Saturn,LW,Overhead Camshaft,Manual,Pale White,9.510593101601815,38701-8047,Hatchback,7155872,Greenville,Economy,USA
C_CND_012303,2023-03-29,Claire,Female,13.910821646859095,Star Enterprises Inc,Mitsubishi,3000GT,Overhead Camshaft,Manual,Red,9.90358754753646,99301-3882,Sedan,8207462,Pasco,Economy,Japan
C_CND_012304,2023-03-29,Cynthia,Male,13.698977865303197,Suburban Ford,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,9.546955455537143,53546-9427,Hatchback,8171920,Janesville,Luxury,Germany
C_CND_012305,2023-03-29,Daisy,Female,13.790193775620484,Tri-State Mack Inc,Honda,Accord,Double Overhead Camshaft,Auto,Pale White,9.852246888342531,85257-3102,Sedan,6451540,Scottsdale,Economy,Japan
C_CND_012306,2023-03-29,Eileen,Male,14.079412869799512,Buddy Storbeck's Diesel Service Inc,Honda,Civic,Overhead Camshaft,Manual,Black,10.673642069456857,06457-3834,Hatchback,6735639,Middletown,Economy,Japan
C_CND_012307,2023-03-29,Elaine,Male,13.864301674514206,C & M Motors Inc,Jaguar,S-Type,Double Overhead Camshaft,Auto,Black,9.68046899341007,60504-7114,Passenger,8321328,Aurora,Luxury,UK
C_CND_012308,2023-03-29,Elena,Male,9.510519035757246,Capitol KIA,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,9.95237295026594,38701-8047,Hatchback,6218544,Greenville,Midrange,USA
C_CND_012309,2023-03-29,Elina,Female,14.0763359466619,Chrysler of Tri-Cities,Mercury,Cougar,Double Overhead Camshaft,Auto,Black,10.428245666832275,99301-3882,Hatchback,7288689,Pasco,Midrange,USA
C_CND_012310,2023-03-29,Connor,Female,13.753636218075409,McKinney Dodge Chrysler Jeep,Porsche,Carrera Cabrio,Overhead Camshaft,Manual,Black,9.99884318585288,85257-3102,Passenger,6765851,Scottsdale,Luxury,Germany
C_CND_012311,2023-03-29,Corey,Female,13.384729180332174,Motor Vehicle Branch Office,Mercedes-B,E-Class,Double Overhead Camshaft,Auto,Pale White,10.34177474101152,78758-7841,Sedan,6077456,Austin,Luxury,Germany
C_CND_012312,2023-03-29,Daniel,Male,13.805461232211272,Nebo Chevrolet,Ford,Expedition,Overhead Camshaft,Manual,Red,9.99884318585288,06457-3834,SUV,6833165,Middletown,Midrange,USA
C_CND_012313,2023-03-29,Darius,Male,13.387801374649944,New Castle Ford Lincoln Mercury,Mercedes-B,S-Class,Double Overhead Camshaft,Auto,Pale White,9.210440366976517,60504-7114,SUV,7740349,Aurora,Luxury,Germany
C_CND_012314,2023-03-29,David,Male,13.767371231953732,Pars Auto Sales,Saturn,SW,Double Overhead Camshaft,Auto,Red,10.12667110305036,38701-8047,Passenger,8400080,Greenville,Economy,USA
C_CND_012315,2023-03-29,Derrick,Male,13.056225711649638,Pitre Buick-Pontiac-Gmc of Scottsdale,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,9.90353755128617,99301-3882,SUV,7145694,Pasco,Economy,USA
C_CND_012316,2023-03-29,Devin,Male,13.47302165746721,Progressive Shippers Cooperative Association No,Cadillac,Escalade,Double Overhead Camshaft,Auto,Pale White,10.545367754151743,53546-9427,Sedan,7563388,Janesville,Luxury,USA
C_CND_012317,2023-03-29,Dominic,Male,9.510519035757246,Rabun Used Car Sales,Volkswagen,Passat,Overhead Camshaft,Manual,Red,9.90353755128617,85257-3102,Hatchback,8194531,Scottsdale,Midrange,Germany
C_CND_012318,2023-03-29,Dominick,Male,13.217675375388819,Race Car Help,Acura,RL,Double Overhead Camshaft,Auto,Black,10.085850775128717,78758-7841,SUV,6278157,Austin,Luxury,Japan
C_CND_012319,2023-03-29,Henny,Female,13.369225017834633,New Castle Ford Lincoln Mercury,Cadillac,Eldorado,Double Overhead Camshaft,Auto,Red,10.34177474101152,60504-7114,Passenger,6727556,Aurora,Luxury,USA
C_CND_012320,2023-03-29,Hindy,Female,13.475834594887509,Pars Auto Sales,Honda,Civic,Overhead Camshaft,Manual,Pale White,10.714439990727769,38701-8047,Hatchback,8895874,Greenville,Economy,Japan
C_CND_012321,2023-03-29,Idy,Male,9.510519035757246,Pitre Buick-Pontiac-Gmc of Scottsdale,Chrysler,Sebring Coupe,Double Overhead Camshaft,Auto,Pale White,10.736418414365376,99301-3882,Sedan,6400188,Pasco,Midrange,USA
C_CND_012322,2023-03-29,Ilana,Male,13.321215875492413,Progressive Shippers Cooperative Association No,Toyota,Celica,Double Overhead Camshaft,Auto,Pale White,10.34177474101152,53546-9427,SUV,7407762,Janesville,Economy,Japan
C_CND_012323,2023-03-29,Daniela,Female,12.807655372286902,Capitol KIA,Infiniti,I30,Double Overhead Camshaft,Auto,Black,9.952325334619427,38701-8047,SUV,6584969,Greenville,Luxury,Japan
C_CND_012324,2023-03-29,Isabel,Male,13.122365377402328,Race Car Help,Dodge,Durango,Overhead Camshaft,Manual,Pale White,10.203629181337648,78758-7841,SUV,7680627,Austin,Midrange,USA
C_CND_012325,2023-03-29,Isabella,Female,13.592368256649284,Ryder Truck Rental and Leasing,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,10.203629181337648,06457-3834,Passenger,7263649,Middletown,Economy,Japan
C_CND_012326,2023-03-29,Isabelle,Male,13.600460416472236,Saab-Belle Dodge,Honda,CR-V,Double Overhead Camshaft,Auto,Pale White,10.021315031649332,60504-7114,SUV,8282932,Aurora,Economy,Japan
C_CND_012327,2023-03-29,Isla,Male,9.510519035757246,Scrivener Performance Engineering,Chrysler,300M,Double Overhead Camshaft,Auto,Black,10.165890277802454,38701-8047,SUV,7609053,Greenville,Midrange,USA
C_CND_012328,2023-03-29,Chelsea,Male,9.510519035757246,Progressive Shippers Cooperative Association No,Dodge,Avenger,Double Overhead Camshaft,Auto,Red,10.571342565808699,53546-9427,Passenger,7482034,Janesville,Midrange,USA
C_CND_012329,2023-03-29,Emma,Male,13.610944619216111,Progressive Shippers Cooperative Association No,Audi,A4,Overhead Camshaft,Manual,Pale White,9.392745258631441,53546-9427,SUV,7963357,Janesville,Luxury,Germany
C_CND_012330,2023-03-29,Chloe,Female,9.510519035757246,Race Car Help,Acura,TL,Double Overhead Camshaft,Auto,Black,10.043292972227004,78758-7841,Hatchback,6687448,Austin,Luxury,Japan
C_CND_012332,2023-03-29,Dakota,Male,13.3374763699232,Saab-Belle Dodge,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,9.61587214452889,60504-7114,Sedan,6955584,Aurora,Midrange,USA
C_CND_012333,2023-03-29,Danielle,Male,14.375126917328105,Scrivener Performance Engineering,Saturn,LW,Overhead Camshaft,Manual,Pale White,9.472781556562168,38701-8047,Hatchback,8095109,Greenville,Economy,USA
C_CND_012334,2023-03-29,Destiny,Female,14.446782866720884,Star Enterprises Inc,Dodge,Stratus,Double Overhead Camshaft,Auto,Red,10.34177474101152,99301-3882,Hatchback,7830134,Pasco,Midrange,USA
C_CND_012335,2023-03-29,Claire,Male,9.510519035757246,Rabun Used Car Sales,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,9.99884318585288,85257-3102,SUV,8196357,Austin,Economy,USA
C_CND_012336,2023-03-29,Othilie,Female,9.510519035757246,Race Car Help,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,10.085850775128717,78758-7841,SUV,8791420,Austin,Economy,USA
C_CND_012337,2023-03-29,Tom,Male,13.90626583447433,Star Enterprises Inc,Pontiac,Grand Prix,Double Overhead Camshaft,Auto,Pale White,10.657306412628806,99301-3882,Passenger,6240324,Greenville,Economy,USA
C_CND_012338,2023-03-29,Bastian,Female,9.510519035757246,Suburban Ford,Oldsmobile,Aurora,Overhead Camshaft,Manual,Red,10.434174625397674,53546-9427,Passenger,7457362,Pasco,Midrange,USA
C_CND_012339,2023-03-29,Remi,Male,13.437175577097312,Tri-State Mack Inc,BMW,528i,Overhead Camshaft,Manual,Red,10.126711100650509,85257-3102,SUV,8902428,Janesville,Luxury,Germany
C_CND_012341,2023-03-29,Arthur,Male,13.54370314700388,Buddy Storbeck's Diesel Service Inc,Lexus,LS400,Double Overhead Camshaft,Auto,Black,9.99888863729938,06457-3834,Sedan,8151213,Austin,Luxury,Japan
C_CND_012342,2023-03-29,Camille,Male,13.928840136128022,C & M Motors Inc,Mitsubishi,Mirage,Double Overhead Camshaft,Auto,Black,9.105202053852878,60504-7114,SUV,7892466,Middletown,Economy,Japan
C_CND_012343,2023-03-29,Cpoe,Male,13.151924121391561,Capitol KIA,Jaguar,S-Type,Overhead Camshaft,Manual,Red,9.95237295026594,38701-8047,Passenger,8085990,Aurora,Luxury,UK
C_CND_012344,2023-03-29,Empty,Male,9.510519035757246,Chrysler of Tri-Cities,Porsche,Carrera Cabrio,Double Overhead Camshaft,Auto,Pale White,10.37355367982882,99301-3882,Passenger,7874393,Greenville,Luxury,Germany
C_CND_012345,2023-03-29,Lorentin,Male,13.384729180332174,Chrysler Plymouth,Honda,Accord,Overhead Camshaft,Manual,Red,9.546955455537143,53546-9427,Sedan,6228005,Pasco,Economy,Japan
C_CND_012346,2023-03-30,Elizabeth,Male,13.815511557963774,Chrysler Plymouth,Chrysler,Concorde,Double Overhead Camshaft,Auto,Pale White,10.736418414365376,53546-9427,Hatchback,8261735,Janesville,Midrange,USA
C_CND_012347,2023-03-30,Dylan,Male,13.493928313146206,Ryder Truck Rental and Leasing,Pontiac,Bonneville,Double Overhead Camshaft,Auto,Pale White,9.90353755128617,06457-3834,Hatchback,7067112,Middletown,Economy,USA
C_CND_012348,2023-03-30,Ivy,Male,13.955273369904273,Star Enterprises Inc,Dodge,Ram Wagon,Double Overhead Camshaft,Auto,Black,9.99884318585288,99301-3882,Passenger,8143243,Pasco,Midrange,USA
C_CND_012349,2023-03-30,Egypt,Male,13.312985389904174,U-Haul CO,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,9.90353755128617,78758-7841,Passenger,8823532,Austin,Luxury,USA
C_CND_012350,2023-03-30,Mathis,Female,13.447342679685468,Classic Chevy,Ford,Taurus,Overhead Camshaft,Manual,Black,10.669001905221974,85257-3102,SUV,6549600,Janesville,Midrange,USA
C_CND_012351,2023-03-31,Ella,Male,9.510519035757246,Classic Chevy,Acura,RL,Overhead Camshaft,Manual,Red,9.741027444837728,85257-3102,SUV,8424790,Scottsdale,Luxury,Japan
C_CND_012352,2023-03-31,Emily,Male,14.077875591662238,Clay Johnson Auto Sales,Toyota,Sienna,Overhead Camshaft,Manual,Black,9.392745258631441,78758-7841,Passenger,6654908,Austin,Economy,Japan
C_CND_012353,2023-03-31,Emma,Male,14.038654909278163,Diehl Motor CO Inc,Volvo,S40,Double Overhead Camshaft,Auto,Pale White,10.645448706505872,06457-3834,Sedan,6300895,Middletown,Luxury,Sweden
C_CND_012354,2023-03-31,Eli,Male,13.68767832281738,Saab-Belle Dodge,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,9.680406499268875,60504-7114,SUV,8124670,Aurora,Midrange,USA
C_CND_012355,2023-03-31,Elijah,Male,13.126357390703754,Scrivener Performance Engineering,Saturn,LW,Overhead Camshaft,Manual,Red,10.799595985047786,38701-8047,Hatchback,6242950,Greenville,Economy,USA
C_CND_012356,2023-03-31,Sofia,Male,12.886643575525625,Race Car Help,Ford,Focus,Overhead Camshaft,Manual,Red,10.085850775128717,78758-7841,SUV,6161239,Austin,Midrange,USA
C_CND_012357,2023-03-31,Izabella,Male,13.652992804936396,Suburban Ford,Ford,Expedition,Overhead Camshaft,Manual,Black,9.210440366976517,53546-9427,SUV,7294314,Janesville,Midrange,USA
C_CND_012358,2023-03-31,Jacqueline,Female,9.510519035757246,Tri-State Mack Inc,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,9.392745258631441,85257-3102,Hatchback,6300365,Scottsdale,Midrange,Germany
C_CND_012359,2023-03-31,Jane,Female,13.244582780038517,U-Haul CO,Buick,Regal,Double Overhead Camshaft,Auto,Pale White,10.736418414365376,78758-7841,Passenger,8253067,Austin,Midrange,USA
C_CND_012362,2023-03-31,Lou Ann,Male,13.826451487121803,Star Enterprises Inc,Plymouth,Breeze,Double Overhead Camshaft,Auto,Red,10.573903321093981,99301-3882,SUV,7525949,Pasco,Economy,USA
C_CND_012363,2023-03-31,Valentin,Male,9.510519035757246,Clay Johnson Auto Sales,Ford,Mustang,Overhead Camshaft,Manual,Black,9.99888863729938,78758-7841,Hatchback,6307698,Scottsdale,Midrange,USA
C_CND_012364,2023-03-31,Elea,Male,13.355062726308148,Diehl Motor CO Inc,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,9.90358754753646,06457-3834,Hatchback,7970943,Austin,Economy,Japan
C_CND_012366,2023-04-01,Erica,Male,13.791218889984869,Enterprise Rent A Car,Mitsubishi,Diamante,Double Overhead Camshaft,Auto,Pale White,9.952325334619427,60504-7114,Hatchback,8713322,Aurora,Economy,Japan
C_CND_012367,2023-04-01,Erika,Male,13.795308871054397,Gartner Buick Hyundai Saab,Volvo,V70,Double Overhead Camshaft,Auto,Black,10.571342565808699,38701-8047,Passenger,6631545,Greenville,Luxury,Sweden
C_CND_012368,2023-04-01,Erin,Female,13.928840136128022,Hatfield Volkswagen,Nissan,Quest,Overhead Camshaft,Manual,Black,9.852299515766695,99301-3882,SUV,6985406,Pasco,Economy,Japan
C_CND_012369,2023-04-01,Eshal,Male,13.607872423954502,Iceberg Rentals,Chrysler,LHS,Double Overhead Camshaft,Auto,Black,10.184975480824582,53546-9427,Hatchback,6779462,Janesville,Midrange,USA
C_CND_012370,2023-04-01,Eva,Female,14.062371417145494,McKinney Dodge Chrysler Jeep,Honda,Accord,Overhead Camshaft,Manual,Black,10.668978650219241,85257-3102,Sedan,6638491,Scottsdale,Economy,Japan
C_CND_012371,2023-04-01,Evelyn,Male,13.805461232211272,Motor Vehicle Branch Office,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,10.896757843893464,78758-7841,Sedan,8331315,Austin,Economy,Japan
C_CND_012372,2023-04-01,Fatima,Female,13.955273369904273,Nebo Chevrolet,Dodge,Durango,Double Overhead Camshaft,Auto,Red,9.99884318585288,06457-3834,SUV,8460004,Middletown,Midrange,USA
C_CND_012373,2023-04-01,Fiona,Male,9.510519035757246,New Castle Ford Lincoln Mercury,Mercury,Grand Marquis,Overhead Camshaft,Manual,Red,11.170449240431308,60504-7114,SUV,7848216,Aurora,Midrange,USA
C_CND_012374,2023-04-01,Gianna,Female,13.87378040948403,Pars Auto Sales,Chevrolet,Camaro,Double Overhead Camshaft,Auto,Pale White,9.741027444837728,38701-8047,Sedan,6453205,Greenville,Economy,USA
C_CND_012375,2023-04-01,Grace,Male,14.03384335613946,Pitre Buick-Pontiac-Gmc of Scottsdale,Mitsubishi,Eclipse,Overhead Camshaft,Manual,Black,10.142543822310387,99301-3882,Hatchback,6318515,Pasco,Economy,Japan
C_CND_012376,2023-04-01,Hailey,Male,13.910821646859095,Progressive Shippers Cooperative Association No,Volvo,C70,Overhead Camshaft,Manual,Pale White,10.085850775128717,53546-9427,Hatchback,6003349,Janesville,Luxury,Sweden
C_CND_012377,2023-04-01,Hannah,Male,14.204169225721929,Rabun Used Car Sales,Chevrolet,Metro,Double Overhead Camshaft,Auto,Pale White,9.87822102528824,85257-3102,Passenger,8829571,Scottsdale,Economy,USA
C_CND_012378,2023-04-01,Helen,Male,13.946539697563276,Race Car Help,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,9.90353755128617,78758-7841,Passenger,6611006,Austin,Luxury,UK
C_CND_012379,2023-04-01,Irene,Male,13.632790121628451,Ryder Truck Rental and Leasing,Chrysler,Cirrus,Double Overhead Camshaft,Auto,Red,9.392745258631441,06457-3834,Passenger,6235259,Middletown,Midrange,USA
C_CND_012380,2023-04-01,Iris,Female,14.285514812209815,Saab-Belle Dodge,Ford,Expedition,Overhead Camshaft,Manual,Red,9.99884318585288,60504-7114,SUV,6742364,Aurora,Midrange,USA
C_CND_012381,2023-04-01,Isabel,Male,13.713478939818222,Scrivener Performance Engineering,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,9.952325334619427,38701-8047,Hatchback,7961964,Greenville,Economy,USA
C_CND_012382,2023-04-01,Isabella,Female,9.510519035757246,Star Enterprises Inc,Chevrolet,Prizm,Double Overhead Camshaft,Auto,Red,9.61587214452889,99301-3882,Hatchback,6304641,Pasco,Economy,USA
C_CND_012383,2023-04-01,Eric,Male,9.510519035757246,Suburban Ford,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,10.668978650219241,53546-9427,Sedan,7590822,Janesville,Economy,USA
C_CND_012385,2023-04-01,Elizabeth,Male,14.054528245836039,New Castle Ford Lincoln Mercury,Chrysler,Concorde,Double Overhead Camshaft,Auto,Black,9.392745258631441,60504-7114,SUV,6671302,Aurora,Midrange,USA
C_CND_012386,2023-04-01,Gabriel,Male,13.592368256649284,Progressive Shippers Cooperative Association No,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,9.546884034617925,53546-9427,Sedan,6984415,Janesville,Midrange,USA
C_CND_012387,2023-04-01,Gavin,Male,9.510519035757246,Rabun Used Car Sales,Acura,TL,Double Overhead Camshaft,Auto,Red,10.275085591132715,85257-3102,Hatchback,7412196,Scottsdale,Luxury,Japan
C_CND_012388,2023-04-01,Giovanni,Male,13.47302165746721,Race Car Help,Mercury,Grand Marquis,Overhead Camshaft,Manual,Red,11.170449240431308,78758-7841,SUV,7318272,Austin,Midrange,USA
C_CND_012389,2023-04-01,Gregory,Female,9.510519035757246,Ryder Truck Rental and Leasing,Lexus,GS300,Overhead Camshaft,Manual,Red,9.741027444837728,06457-3834,Passenger,7186559,Middletown,Luxury,Japan
C_CND_012390,2023-04-01,Hayden,Male,14.085538458535822,Saab-Belle Dodge,Chrysler,300M,Double Overhead Camshaft,Auto,Pale White,9.99884318585288,60504-7114,SUV,8244398,Aurora,Midrange,USA
C_CND_012391,2023-04-01,Kendra,Male,12.989976472461,New Castle Ford Lincoln Mercury,Audi,A4,Overhead Camshaft,Manual,Pale White,9.392828581549459,60504-7114,SUV,8611341,Aurora,Luxury,Germany
C_CND_012392,2023-04-01,Ian,Male,13.507627138738266,Star Enterprises Inc,Oldsmobile,Bravada,Double Overhead Camshaft,Auto,Red,9.852246888342531,99301-3882,Hatchback,7359623,Pasco,Midrange,USA
C_CND_012393,2023-04-01,Ibrahim,Male,9.510519035757246,Suburban Ford,Toyota,RAV4,Double Overhead Camshaft,Auto,Pale White,10.203629181337648,53546-9427,Hatchback,8019143,Janesville,Economy,Japan
C_CND_012394,2023-04-01,Ibrahima,Male,13.534474352733596,Tri-State Mack Inc,Chevrolet,Camaro,Double Overhead Camshaft,Auto,Red,10.085850775128717,85257-3102,Sedan,8543900,Scottsdale,Economy,USA
C_CND_012395,2023-04-01,Isaac,Male,13.19375523568666,U-Haul CO,Porsche,Carrera Cabrio,Double Overhead Camshaft,Auto,Pale White,10.373522431293592,78758-7841,Passenger,8005008,Austin,Luxury,Germany
C_CND_012396,2023-04-01,Noam,Female,13.345508528717259,Ryder Truck Rental and Leasing,Mercury,Sable,Double Overhead Camshaft,Auto,Red,10.571368205848186,06457-3834,Sedan,7595360,Middletown,Midrange,USA
C_CND_012397,2023-04-01,Penelope,Male,14.110417220106736,Saab-Belle Dodge,Toyota,Land Cruiser,Double Overhead Camshaft,Auto,Black,9.966556244003112,60504-7114,SUV,7818671,Aurora,Economy,Japan
C_CND_012398,2023-04-01,Shana,Male,13.710151153416941,Scrivener Performance Engineering,Buick,Park Avenue,Double Overhead Camshaft,Auto,Pale White,11.034921921571465,38701-8047,Hatchback,6379125,Greenville,Midrange,USA
C_CND_012399,2023-04-01,Kennedy,Male,9.510519035757246,Pars Auto Sales,Dodge,Caravan,Double Overhead Camshaft,Auto,Black,10.043292972227004,38701-8047,SUV,6769457,Greenville,Midrange,USA
C_CND_012400,2023-04-01,Jasmine,Female,13.538439983884853,Progressive Shippers Cooperative Association No,Plymouth,Voyager,Overhead Camshaft,Manual,Black,11.225256725762893,53546-9427,Passenger,8815409,Janesville,Economy,USA
C_CND_012401,2023-04-01,Jenna,Female,13.28787951079572,Rabun Used Car Sales,Hyundai,Elantra,Overhead Camshaft,Manual,Red,9.99884318585288,85257-3102,Sedan,7768142,Scottsdale,Economy,South Korea
C_CND_012402,2023-04-01,Elizabeth,Female,9.510519035757246,Pitre Buick-Pontiac-Gmc of Scottsdale,Lexus,ES300,Double Overhead Camshaft,Auto,Pale White,10.203629181337648,99301-3882,SUV,6505865,Pasco,Luxury,Japan
C_CND_012403,2023-04-01,Jordyn,Male,13.619496890582589,Ryder Truck Rental and Leasing,Saturn,LW,Double Overhead Camshaft,Auto,Pale White,9.798182590890704,06457-3834,Hatchback,7960975,Middletown,Economy,USA
C_CND_012404,2023-04-01,Josephine,Male,9.510519035757246,Saab-Belle Dodge,Mercury,Villager,Overhead Camshaft,Manual,Pale White,9.546884034617925,60504-7114,Passenger,8322869,Aurora,Midrange,USA
C_CND_012405,2023-04-01,Joyce,Male,13.795308871054397,Scrivener Performance Engineering,Chrysler,LHS,Double Overhead Camshaft,Auto,Pale White,9.90353755128617,38701-8047,Hatchback,7337767,Greenville,Midrange,USA
C_CND_012406,2023-04-01,Ella,Male,13.190023895035274,Progressive Shippers Cooperative Association No,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,9.680406499268875,53546-9427,SUV,8709223,Janesville,Midrange,USA
C_CND_012408,2023-04-01,Julianna,Female,13.316285717486736,Tri-State Mack Inc,Volkswagen,Cabrio,Double Overhead Camshaft,Auto,Pale White,9.741027444837728,85257-3102,Sedan,6054290,Scottsdale,Midrange,Germany
C_CND_012409,2023-04-01,Ellie,Male,9.510519035757246,Ryder Truck Rental and Leasing,Subaru,Forester,Double Overhead Camshaft,Auto,Red,10.043292972227004,06457-3834,SUV,8629403,Middletown,Midrange,Japan
C_CND_012410,2023-04-01,Juliet,Male,13.415034483903348,Buddy Storbeck's Diesel Service Inc,Plymouth,Voyager,Overhead Camshaft,Manual,Red,9.90353755128617,06457-3834,Passenger,7005990,Middletown,Economy,USA
C_CND_012411,2023-04-01,Juliette,Male,12.971542813248437,C & M Motors Inc,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,10.275085591132715,60504-7114,Passenger,7505358,Aurora,Luxury,USA
C_CND_012412,2023-04-01,Kaitlyn,Male,13.655929661159648,Capitol KIA,Mercedes-B,CL500,Overhead Camshaft,Manual,Red,10.292179440058462,38701-8047,SUV,8337210,Greenville,Luxury,Germany
C_CND_012413,2023-04-01,Kate,Male,13.840204146163925,Chrysler of Tri-Cities,Toyota,Celica,Double Overhead Camshaft,Auto,Pale White,10.725489582719506,99301-3882,SUV,8921140,Pasco,Economy,Japan
C_CND_012414,2023-04-01,Katherine,Male,13.199326270390594,Chrysler Plymouth,Mitsubishi,3000GT,Overhead Camshaft,Manual,Red,10.085850775128717,53546-9427,Sedan,6136712,Janesville,Economy,Japan
C_CND_012415,2023-04-01,Kathryn,Female,13.122365377402328,Classic Chevy,Plymouth,Voyager,Double Overhead Camshaft,Auto,Pale White,9.99884318585288,85257-3102,Passenger,7521711,Scottsdale,Economy,USA
C_CND_012416,2023-04-01,Kayla,Female,13.345508528717259,Clay Johnson Auto Sales,Pontiac,Grand Prix,Double Overhead Camshaft,Auto,Red,9.852246888342531,78758-7841,Passenger,8506906,Austin,Economy,USA
C_CND_012417,2023-04-01,Erin,Male,14.467836264837162,Ryder Truck Rental and Leasing,Cadillac,Escalade,Double Overhead Camshaft,Auto,Black,10.165928737122114,06457-3834,Sedan,7403409,Middletown,Luxury,USA
C_CND_012418,2023-04-01,Mathis,Female,13.19189130572284,C & M Motors Inc,Volvo,S70,Overhead Camshaft,Manual,Black,9.99884318585288,60504-7114,SUV,7115806,Aurora,Luxury,Sweden
C_CND_012419,2023-04-01,Eva,Male,9.510519035757246,Scrivener Performance Engineering,Dodge,Ram Van,Double Overhead Camshaft,Auto,Pale White,9.615938804529582,38701-8047,Hatchback,7404104,Greenville,Midrange,USA
C_CND_012421,2023-04-01,Fanta,Female,14.45736497045232,Suburban Ford,Jaguar,S-Type,Double Overhead Camshaft,Auto,Black,10.203666216317192,53546-9427,Passenger,8415151,Janesville,Luxury,UK
C_CND_012422,2023-04-01,Fatima,Male,14.291745358078465,Tri-State Mack Inc,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,9.99888863729938,85257-3102,Hatchback,7446199,Scottsdale,Economy,Japan
C_CND_012423,2023-04-01,Noe,Male,9.510519035757246,Clay Johnson Auto Sales,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,9.546884034617925,78758-7841,SUV,7266375,Austin,Economy,USA
C_CND_012424,2023-04-01,Fatoumata,Male,14.29484613383375,Buddy Storbeck's Diesel Service Inc,Volvo,S40,Double Overhead Camshaft,Auto,Red,10.292179440058462,06457-3834,Sedan,8610412,Middletown,Luxury,Sweden
C_CND_012425,2023-04-01,Gabriella,Female,13.39239204133378,C & M Motors Inc,Toyota,Corolla,Double Overhead Camshaft,Auto,Red,10.62135173563291,60504-7114,Passenger,7850711,Aurora,Economy,Japan
C_CND_012426,2023-04-01,Gabrielle,Female,14.626441218624949,Capitol KIA,Dodge,Viper,Double Overhead Camshaft,Auto,Red,10.043292972227004,38701-8047,SUV,8006593,Greenville,Midrange,USA
